Zona,ObjectId,et_x,et_y,et_order,ZoneId,zone_name
G,13,25.287590,54.696920,74,24,Geltonoji 8-20h
G,13,25.287520,54.697090,73,24,Geltonoji 8-20h
G,13,25.287510,54.697120,72,24,Geltonoji 8-20h
G,13,25.287500,54.697150,71,24,Geltonoji 8-20h
G,13,25.287410,54.697380,70,24,Geltonoji 8-20h
G,13,25.287390,54.697430,69,24,Geltonoji 8-20h
G,13,25.287380,54.697450,68,24,Geltonoji 8-20h
G,13,25.287350,54.697530,67,24,Geltonoji 8-20h
G,13,25.287350,54.697540,66,24,Geltonoji 8-20h
G,13,25.287330,54.697600,65,24,Geltonoji 8-20h
G,13,25.287330,54.697600,64,24,Geltonoji 8-20h
G,13,25.287310,54.697640,63,24,Geltonoji 8-20h
G,13,25.287290,54.697690,62,24,Geltonoji 8-20h
G,13,25.287280,54.697740,60,24,Geltonoji 8-20h
G,7,25.285150,54.671550,13,24,Geltonoji 8-20h
G2,8,25.262930,54.695260,512,12,Geltonoji 8-20h
G2,8,25.262680,54.695190,510,12,Geltonoji 8-20h
G2,8,25.257930,54.685390,404,12,Geltonoji 8-20h
G2,8,25.257840,54.685290,403,12,Geltonoji 8-20h
G2,8,25.257510,54.685090,402,12,Geltonoji 8-20h
G2,8,25.257390,54.685030,401,12,Geltonoji 8-20h
G2,8,25.257290,54.684970,400,12,Geltonoji 8-20h
G2,8,25.257200,54.684910,399,12,Geltonoji 8-20h
G2,8,25.256720,54.684700,398,12,Geltonoji 8-20h
G2,8,25.258070,54.685540,405,12,Geltonoji 8-20h
G2,8,25.256630,54.684680,397,12,Geltonoji 8-20h
G2,8,25.256270,54.684560,395,12,Geltonoji 8-20h
G2,8,25.256270,54.684560,394,12,Geltonoji 8-20h
G2,8,25.256230,54.684520,393,12,Geltonoji 8-20h
G2,8,25.256230,54.684520,392,12,Geltonoji 8-20h
G2,8,25.256150,54.684470,391,12,Geltonoji 8-20h
G2,8,25.256100,54.684450,390,12,Geltonoji 8-20h
G2,8,25.256100,54.684450,389,12,Geltonoji 8-20h
G2,8,25.256480,54.684630,396,12,Geltonoji 8-20h
G2,8,25.258180,54.685660,406,12,Geltonoji 8-20h
G2,8,25.258470,54.686280,407,12,Geltonoji 8-20h
G2,8,25.258510,54.686420,408,12,Geltonoji 8-20h
G2,8,25.259100,54.688970,425,12,Geltonoji 8-20h
G2,8,25.259070,54.688850,424,12,Geltonoji 8-20h
G2,8,25.259050,54.688750,423,12,Geltonoji 8-20h
G2,8,25.259040,54.688730,422,12,Geltonoji 8-20h
G2,8,25.259020,54.688650,421,12,Geltonoji 8-20h
G2,8,25.258970,54.688390,420,12,Geltonoji 8-20h
G2,8,25.258870,54.687960,419,12,Geltonoji 8-20h
G2,8,25.258860,54.687900,418,12,Geltonoji 8-20h
G2,8,25.258850,54.687860,417,12,Geltonoji 8-20h
G2,8,25.258830,54.687770,416,12,Geltonoji 8-20h
G2,8,25.258780,54.687550,415,12,Geltonoji 8-20h
G2,8,25.258700,54.687160,414,12,Geltonoji 8-20h
G2,8,25.258700,54.687160,413,12,Geltonoji 8-20h
G2,8,25.258660,54.687010,412,12,Geltonoji 8-20h
G2,8,25.258650,54.686950,411,12,Geltonoji 8-20h
G2,8,25.258580,54.686690,410,12,Geltonoji 8-20h
G2,8,25.258560,54.686590,409,12,Geltonoji 8-20h
G2,8,25.256100,54.684450,388,12,Geltonoji 8-20h
G2,8,25.256110,54.684420,387,12,Geltonoji 8-20h
G2,8,25.256120,54.684380,386,12,Geltonoji 8-20h
G2,8,25.256150,54.684270,385,12,Geltonoji 8-20h
G2,8,25.257860,54.684150,363,12,Geltonoji 8-20h
G2,8,25.257980,54.684160,362,12,Geltonoji 8-20h
G2,8,25.258270,54.684160,361,12,Geltonoji 8-20h
G2,8,25.258580,54.684160,360,12,Geltonoji 8-20h
G2,8,25.258730,54.684150,359,12,Geltonoji 8-20h
G2,8,25.259000,54.684150,358,12,Geltonoji 8-20h
G2,8,25.259220,54.684150,357,12,Geltonoji 8-20h
G2,8,25.259250,54.684150,356,12,Geltonoji 8-20h
G2,8,25.259450,54.684150,355,12,Geltonoji 8-20h
G2,8,25.259550,54.684160,354,12,Geltonoji 8-20h
G2,8,25.259620,54.684160,353,12,Geltonoji 8-20h
G2,8,25.259730,54.684170,352,12,Geltonoji 8-20h
G2,8,25.259920,54.684190,351,12,Geltonoji 8-20h
G2,8,25.259940,54.684200,350,12,Geltonoji 8-20h
G2,8,25.260090,54.684220,349,12,Geltonoji 8-20h
G2,8,25.260180,54.684230,348,12,Geltonoji 8-20h
G2,8,25.260180,54.684230,347,12,Geltonoji 8-20h
G2,8,25.257750,54.684150,364,12,Geltonoji 8-20h
G2,8,25.259100,54.688990,426,12,Geltonoji 8-20h
G2,8,25.257490,54.684140,365,12,Geltonoji 8-20h
G2,8,25.257230,54.684130,367,12,Geltonoji 8-20h
G2,8,25.256150,54.684260,384,12,Geltonoji 8-20h
G2,8,25.256160,54.684230,383,12,Geltonoji 8-20h
G2,8,25.256180,54.684140,382,12,Geltonoji 8-20h
G2,8,25.256190,54.684110,381,12,Geltonoji 8-20h
G2,8,25.256190,54.684090,380,12,Geltonoji 8-20h
G2,8,25.256200,54.684090,379,12,Geltonoji 8-20h
G2,8,25.256200,54.684060,378,12,Geltonoji 8-20h
G2,8,25.256210,54.684050,377,12,Geltonoji 8-20h
G2,8,25.256210,54.684020,376,12,Geltonoji 8-20h
G2,8,25.256220,54.684020,375,12,Geltonoji 8-20h
G2,8,25.256240,54.684020,374,12,Geltonoji 8-20h
G2,8,25.256390,54.684040,373,12,Geltonoji 8-20h
G2,8,25.256490,54.684050,372,12,Geltonoji 8-20h
G2,8,25.256590,54.684070,371,12,Geltonoji 8-20h
G2,8,25.256790,54.684090,370,12,Geltonoji 8-20h
G2,8,25.256910,54.684100,369,12,Geltonoji 8-20h
G2,8,25.257000,54.684110,368,12,Geltonoji 8-20h
G2,8,25.257420,54.684140,366,12,Geltonoji 8-20h
G2,8,25.259100,54.689000,427,12,Geltonoji 8-20h
G2,8,25.259110,54.689040,428,12,Geltonoji 8-20h
G2,8,25.259160,54.689250,429,12,Geltonoji 8-20h
G2,8,25.261210,54.694250,488,12,Geltonoji 8-20h
G2,8,25.261180,54.694210,487,12,Geltonoji 8-20h
G2,8,25.261090,54.694110,486,12,Geltonoji 8-20h
G2,8,25.261050,54.694060,485,12,Geltonoji 8-20h
G2,8,25.261020,54.694020,484,12,Geltonoji 8-20h
G2,8,25.260940,54.693920,483,12,Geltonoji 8-20h
G2,8,25.260860,54.693830,482,12,Geltonoji 8-20h
G2,8,25.260840,54.693800,481,12,Geltonoji 8-20h
G2,8,25.260740,54.693680,480,12,Geltonoji 8-20h
G2,8,25.260650,54.693570,479,12,Geltonoji 8-20h
G2,8,25.260580,54.693480,478,12,Geltonoji 8-20h
G2,8,25.260530,54.693410,477,12,Geltonoji 8-20h
G2,8,25.260490,54.693340,476,12,Geltonoji 8-20h
G2,8,25.260400,54.693210,475,12,Geltonoji 8-20h
G2,8,25.260370,54.693160,474,12,Geltonoji 8-20h
G2,8,25.260310,54.693060,473,12,Geltonoji 8-20h
G2,8,25.260260,54.692970,472,12,Geltonoji 8-20h
G2,8,25.261250,54.694290,489,12,Geltonoji 8-20h
G2,8,25.260220,54.692900,471,12,Geltonoji 8-20h
G2,8,25.261320,54.694360,490,12,Geltonoji 8-20h
G2,8,25.261450,54.694500,492,12,Geltonoji 8-20h
G2,8,25.262560,54.695160,509,12,Geltonoji 8-20h
G2,8,25.262480,54.695130,508,12,Geltonoji 8-20h
G2,8,25.262390,54.695100,507,12,Geltonoji 8-20h
G2,8,25.262300,54.695060,506,12,Geltonoji 8-20h
G2,8,25.262180,54.695010,505,12,Geltonoji 8-20h
G2,8,25.262130,54.694980,504,12,Geltonoji 8-20h
G2,8,25.262100,54.694970,503,12,Geltonoji 8-20h
G2,8,25.262080,54.694950,502,12,Geltonoji 8-20h
G2,8,25.262000,54.694910,501,12,Geltonoji 8-20h
G2,8,25.261910,54.694850,500,12,Geltonoji 8-20h
G2,8,25.261820,54.694790,499,12,Geltonoji 8-20h
G2,8,25.261740,54.694730,498,12,Geltonoji 8-20h
G2,8,25.261700,54.694710,497,12,Geltonoji 8-20h
G2,8,25.261700,54.694700,496,12,Geltonoji 8-20h
G2,8,25.261650,54.694670,495,12,Geltonoji 8-20h
G2,8,25.261580,54.694610,494,12,Geltonoji 8-20h
G2,8,25.261530,54.694570,493,12,Geltonoji 8-20h
G2,8,25.261390,54.694430,491,12,Geltonoji 8-20h
G2,8,25.262800,54.695230,511,12,Geltonoji 8-20h
G2,8,25.260210,54.692880,470,12,Geltonoji 8-20h
G2,8,25.260100,54.692680,468,12,Geltonoji 8-20h
G2,8,25.259400,54.690490,446,12,Geltonoji 8-20h
G2,8,25.259400,54.690490,445,12,Geltonoji 8-20h
G2,8,25.259390,54.690440,444,12,Geltonoji 8-20h
G2,8,25.259390,54.690430,443,12,Geltonoji 8-20h
G2,8,25.259390,54.690390,442,12,Geltonoji 8-20h
G2,8,25.259400,54.690390,441,12,Geltonoji 8-20h
G2,8,25.259370,54.690240,440,12,Geltonoji 8-20h
G2,8,25.259370,54.690210,439,12,Geltonoji 8-20h
G2,8,25.259360,54.690180,438,12,Geltonoji 8-20h
G2,8,25.259350,54.690110,437,12,Geltonoji 8-20h
G2,8,25.259340,54.690040,436,12,Geltonoji 8-20h
G2,8,25.259320,54.689930,435,12,Geltonoji 8-20h
G2,8,25.259260,54.689660,434,12,Geltonoji 8-20h
G2,8,25.259230,54.689550,433,12,Geltonoji 8-20h
G2,8,25.259230,54.689550,432,12,Geltonoji 8-20h
G2,8,25.259220,54.689550,431,12,Geltonoji 8-20h
G2,8,25.259190,54.689400,430,12,Geltonoji 8-20h
G2,8,25.259420,54.690520,447,12,Geltonoji 8-20h
G2,8,25.260170,54.692800,469,12,Geltonoji 8-20h
G2,8,25.259470,54.690650,448,12,Geltonoji 8-20h
G2,8,25.259490,54.690730,450,12,Geltonoji 8-20h
G2,8,25.260060,54.692590,467,12,Geltonoji 8-20h
G2,8,25.260060,54.692590,466,12,Geltonoji 8-20h
G2,8,25.260010,54.692510,465,12,Geltonoji 8-20h
G2,8,25.259990,54.692470,464,12,Geltonoji 8-20h
G2,8,25.259930,54.692300,463,12,Geltonoji 8-20h
G2,8,25.259920,54.692270,462,12,Geltonoji 8-20h
G2,8,25.259800,54.691990,461,12,Geltonoji 8-20h
G2,8,25.259790,54.691970,460,12,Geltonoji 8-20h
G2,8,25.259700,54.691740,459,12,Geltonoji 8-20h
G2,8,25.259680,54.691700,458,12,Geltonoji 8-20h
G2,8,25.259680,54.691680,457,12,Geltonoji 8-20h
G2,8,25.259660,54.691630,456,12,Geltonoji 8-20h
G2,8,25.259630,54.691470,455,12,Geltonoji 8-20h
G2,8,25.259620,54.691420,454,12,Geltonoji 8-20h
G2,8,25.259570,54.691220,453,12,Geltonoji 8-20h
G2,8,25.259540,54.691010,452,12,Geltonoji 8-20h
G2,8,25.259530,54.690990,451,12,Geltonoji 8-20h
G2,8,25.259480,54.690670,449,12,Geltonoji 8-20h
Z,21,25.300350,54.695290,0,9,Žalioji 8-18h
Z,21,25.300820,54.695090,1,9,Žalioji 8-18h
Z,21,25.300850,54.695110,2,9,Žalioji 8-18h
Z,22,25.253560,54.673700,64,9,Žalioji 8-18h
Z,22,25.253570,54.673690,63,9,Žalioji 8-18h
Z,22,25.253600,54.673670,62,9,Žalioji 8-18h
Z,22,25.253630,54.673650,61,9,Žalioji 8-18h
Z,22,25.253660,54.673630,60,9,Žalioji 8-18h
Z,22,25.253680,54.673620,59,9,Žalioji 8-18h
Z,22,25.253680,54.673620,58,9,Žalioji 8-18h
Z,22,25.253540,54.673710,65,9,Žalioji 8-18h
Z,22,25.253690,54.673610,57,9,Žalioji 8-18h
Z,22,25.253710,54.673580,55,9,Žalioji 8-18h
Z,22,25.253750,54.673560,54,9,Žalioji 8-18h
Z,22,25.253750,54.673560,53,9,Žalioji 8-18h
Z,22,25.253850,54.673490,52,9,Žalioji 8-18h
Z,22,25.254160,54.673290,51,9,Žalioji 8-18h
Z,22,25.254260,54.673220,50,9,Žalioji 8-18h
Z,22,25.254350,54.673160,49,9,Žalioji 8-18h
Z,22,25.253700,54.673590,56,9,Žalioji 8-18h
Z,22,25.253510,54.673730,66,9,Žalioji 8-18h
Z,22,25.253370,54.673820,67,9,Žalioji 8-18h
Z,22,25.253330,54.673840,68,9,Žalioji 8-18h
Z,22,25.252240,54.674750,85,9,Žalioji 8-18h
Z,22,25.252340,54.674690,84,9,Žalioji 8-18h
Z,22,25.252470,54.674600,83,9,Žalioji 8-18h
Z,22,25.252530,54.674560,82,9,Žalioji 8-18h
Z,22,25.252670,54.674470,81,9,Žalioji 8-18h
Z,22,25.252700,54.674450,80,9,Žalioji 8-18h
Z,22,25.252820,54.674370,79,9,Žalioji 8-18h
Z,22,25.252950,54.674280,78,9,Žalioji 8-18h
Z,22,25.253100,54.674180,77,9,Žalioji 8-18h
Z,22,25.253360,54.674010,76,9,Žalioji 8-18h
Z,22,25.253340,54.673970,75,9,Žalioji 8-18h
Z,22,25.253320,54.673960,74,9,Žalioji 8-18h
Z,22,25.253280,54.673940,73,9,Žalioji 8-18h
Z,22,25.253250,54.673940,72,9,Žalioji 8-18h
Z,22,25.253220,54.673930,71,9,Žalioji 8-18h
Z,22,25.253180,54.673940,70,9,Žalioji 8-18h
Z,22,25.253180,54.673940,69,9,Žalioji 8-18h
Z,22,25.254360,54.673150,48,9,Žalioji 8-18h
Z,22,25.254440,54.673100,47,9,Žalioji 8-18h
Z,22,25.254510,54.673060,46,9,Žalioji 8-18h
Z,22,25.254540,54.673030,45,9,Žalioji 8-18h
Z,22,25.258770,54.670310,23,9,Žalioji 8-18h
Z,22,25.258770,54.670300,22,9,Žalioji 8-18h
Z,22,25.258780,54.670270,21,9,Žalioji 8-18h
Z,22,25.258780,54.670270,20,9,Žalioji 8-18h
Z,22,25.258820,54.670240,19,9,Žalioji 8-18h
Z,22,25.258960,54.670160,18,9,Žalioji 8-18h
Z,22,25.259100,54.670070,17,9,Žalioji 8-18h
Z,22,25.259100,54.670070,16,9,Žalioji 8-18h
Z,22,25.259150,54.670070,15,9,Žalioji 8-18h
Z,22,25.259170,54.670070,14,9,Žalioji 8-18h
Z,22,25.259220,54.670060,13,9,Žalioji 8-18h
Z,22,25.259330,54.670020,12,9,Žalioji 8-18h
Z,22,25.259450,54.669990,11,9,Žalioji 8-18h
Z,22,25.259500,54.669980,10,9,Žalioji 8-18h
Z,22,25.259580,54.669970,9,9,Žalioji 8-18h
Z,22,25.259640,54.669960,8,9,Žalioji 8-18h
Z,22,25.259720,54.669970,7,9,Žalioji 8-18h
Z,22,25.258760,54.670320,24,9,Žalioji 8-18h
Z,22,25.252200,54.674770,86,9,Žalioji 8-18h
Z,22,25.258740,54.670340,25,9,Žalioji 8-18h
Z,22,25.258680,54.670380,27,9,Žalioji 8-18h
Z,22,25.254570,54.673000,44,9,Žalioji 8-18h
Z,22,25.254580,54.672990,43,9,Žalioji 8-18h
Z,22,25.254680,54.672930,42,9,Žalioji 8-18h
Z,22,25.255120,54.672640,41,9,Žalioji 8-18h
Z,22,25.255540,54.672370,40,9,Žalioji 8-18h
Z,22,25.255640,54.672300,39,9,Žalioji 8-18h
Z,22,25.255690,54.672280,38,9,Žalioji 8-18h
Z,22,25.255720,54.672250,37,9,Žalioji 8-18h
Z,22,25.255760,54.672230,36,9,Žalioji 8-18h
Z,22,25.256190,54.671950,35,9,Žalioji 8-18h
Z,22,25.256630,54.671670,34,9,Žalioji 8-18h
Z,22,25.256900,54.671490,33,9,Žalioji 8-18h
Z,22,25.256900,54.671490,32,9,Žalioji 8-18h
Z,22,25.256920,54.671480,31,9,Žalioji 8-18h
Z,22,25.256960,54.671450,30,9,Žalioji 8-18h
Z,22,25.257060,54.671390,29,9,Žalioji 8-18h
Z,22,25.258310,54.670620,28,9,Žalioji 8-18h
Z,22,25.258740,54.670350,26,9,Žalioji 8-18h
Z,22,25.252170,54.674780,87,9,Žalioji 8-18h
Z,22,25.252100,54.674810,88,9,Žalioji 8-18h
Z,22,25.252040,54.674830,89,9,Žalioji 8-18h
Z,22,25.248570,54.677050,148,9,Žalioji 8-18h
Z,22,25.248580,54.677040,147,9,Žalioji 8-18h
Z,22,25.248590,54.677040,146,9,Žalioji 8-18h
Z,22,25.248590,54.677030,145,9,Žalioji 8-18h
Z,22,25.248590,54.677020,144,9,Žalioji 8-18h
Z,22,25.248590,54.677010,143,9,Žalioji 8-18h
Z,22,25.248590,54.677010,142,9,Žalioji 8-18h
Z,22,25.248580,54.677000,141,9,Žalioji 8-18h
Z,22,25.248570,54.676990,140,9,Žalioji 8-18h
Z,22,25.248550,54.676980,139,9,Žalioji 8-18h
Z,22,25.248520,54.676970,138,9,Žalioji 8-18h
Z,22,25.248590,54.676930,137,9,Žalioji 8-18h
Z,22,25.248590,54.676930,136,9,Žalioji 8-18h
Z,22,25.248640,54.676900,135,9,Žalioji 8-18h
Z,22,25.249480,54.676350,134,9,Žalioji 8-18h
Z,22,25.249540,54.676310,133,9,Žalioji 8-18h
Z,22,25.249560,54.676300,132,9,Žalioji 8-18h
Z,22,25.248310,54.677190,149,9,Žalioji 8-18h
Z,22,25.249570,54.676290,131,9,Žalioji 8-18h
Z,22,25.248190,54.677250,150,9,Žalioji 8-18h
Z,22,25.248030,54.677340,152,9,Žalioji 8-18h
Z,22,25.246780,54.678360,169,9,Žalioji 8-18h
Z,22,25.246820,54.678320,168,9,Žalioji 8-18h
Z,22,25.246860,54.678260,167,9,Žalioji 8-18h
Z,22,25.246900,54.678210,166,9,Žalioji 8-18h
Z,22,25.247010,54.678080,165,9,Žalioji 8-18h
Z,22,25.247050,54.678040,164,9,Žalioji 8-18h
Z,22,25.247090,54.677990,163,9,Žalioji 8-18h
Z,22,25.247310,54.677750,162,9,Žalioji 8-18h
Z,22,25.247480,54.677640,161,9,Žalioji 8-18h
Z,22,25.247600,54.677570,160,9,Žalioji 8-18h
Z,22,25.247690,54.677510,159,9,Žalioji 8-18h
Z,22,25.247730,54.677480,158,9,Žalioji 8-18h
Z,22,25.247820,54.677430,157,9,Žalioji 8-18h
Z,22,25.247870,54.677410,156,9,Žalioji 8-18h
Z,22,25.247910,54.677400,155,9,Žalioji 8-18h
Z,22,25.247920,54.677390,154,9,Žalioji 8-18h
Z,22,25.247980,54.677360,153,9,Žalioji 8-18h
Z,22,25.248060,54.677320,151,9,Žalioji 8-18h
Z,22,25.259760,54.669980,6,9,Žalioji 8-18h
Z,22,25.249590,54.676280,130,9,Žalioji 8-18h
Z,22,25.249950,54.676190,128,9,Žalioji 8-18h
Z,22,25.251000,54.675350,106,9,Žalioji 8-18h
Z,22,25.251110,54.675280,105,9,Žalioji 8-18h
Z,22,25.251140,54.675290,104,9,Žalioji 8-18h
Z,22,25.251170,54.675300,103,9,Žalioji 8-18h
Z,22,25.251200,54.675310,102,9,Žalioji 8-18h
Z,22,25.251230,54.675320,101,9,Žalioji 8-18h
Z,22,25.251260,54.675320,100,9,Žalioji 8-18h
Z,22,25.251280,54.675320,99,9,Žalioji 8-18h
Z,22,25.251300,54.675320,98,9,Žalioji 8-18h
Z,22,25.251330,54.675310,97,9,Žalioji 8-18h
Z,22,25.251380,54.675300,96,9,Žalioji 8-18h
Z,22,25.251430,54.675280,95,9,Žalioji 8-18h
Z,22,25.251580,54.675180,94,9,Žalioji 8-18h
Z,22,25.251650,54.675130,93,9,Žalioji 8-18h
Z,22,25.251730,54.675050,92,9,Žalioji 8-18h
Z,22,25.251760,54.675020,91,9,Žalioji 8-18h
Z,22,25.251960,54.674890,90,9,Žalioji 8-18h
Z,22,25.250900,54.675420,107,9,Žalioji 8-18h
Z,22,25.249720,54.676350,129,9,Žalioji 8-18h
Z,22,25.250910,54.675430,108,9,Žalioji 8-18h
Z,22,25.250930,54.675460,110,9,Žalioji 8-18h
Z,22,25.250070,54.676120,127,9,Žalioji 8-18h
Z,22,25.250200,54.676030,126,9,Žalioji 8-18h
Z,22,25.250310,54.675970,125,9,Žalioji 8-18h
Z,22,25.250390,54.675920,124,9,Žalioji 8-18h
Z,22,25.250500,54.675840,123,9,Žalioji 8-18h
Z,22,25.250620,54.675760,122,9,Žalioji 8-18h
Z,22,25.250640,54.675740,121,9,Žalioji 8-18h
Z,22,25.250750,54.675670,120,9,Žalioji 8-18h
Z,22,25.250790,54.675650,119,9,Žalioji 8-18h
Z,22,25.250850,54.675600,118,9,Žalioji 8-18h
Z,22,25.250880,54.675580,117,9,Žalioji 8-18h
Z,22,25.250900,54.675570,116,9,Žalioji 8-18h
Z,22,25.250910,54.675560,115,9,Žalioji 8-18h
Z,22,25.250920,54.675540,114,9,Žalioji 8-18h
Z,22,25.250930,54.675510,113,9,Žalioji 8-18h
Z,22,25.250930,54.675490,112,9,Žalioji 8-18h
Z,22,25.250930,54.675470,111,9,Žalioji 8-18h
Z,22,25.250920,54.675440,109,9,Žalioji 8-18h
Z,22,25.259800,54.669990,5,9,Žalioji 8-18h
Z,22,25.260150,54.670050,4,9,Žalioji 8-18h
Z,22,25.260260,54.670080,3,9,Žalioji 8-18h
Z,21,25.293720,54.690150,61,9,Žalioji 8-18h
Z,21,25.293880,54.690280,60,9,Žalioji 8-18h
Z,21,25.294080,54.690430,59,9,Žalioji 8-18h
Z,21,25.294140,54.690480,58,9,Žalioji 8-18h
Z,21,25.294290,54.690600,57,9,Žalioji 8-18h
Z,21,25.294530,54.690750,56,9,Žalioji 8-18h
Z,21,25.294750,54.690890,55,9,Žalioji 8-18h
Z,21,25.294970,54.691050,54,9,Žalioji 8-18h
Z,21,25.295180,54.691180,53,9,Žalioji 8-18h
Z,21,25.295370,54.691310,52,9,Žalioji 8-18h
Z,21,25.295620,54.691470,51,9,Žalioji 8-18h
Z,21,25.295830,54.691600,50,9,Žalioji 8-18h
Z,21,25.295890,54.691640,49,9,Žalioji 8-18h
Z,21,25.296010,54.691740,48,9,Žalioji 8-18h
Z,21,25.296280,54.691890,47,9,Žalioji 8-18h
Z,21,25.296540,54.692020,46,9,Žalioji 8-18h
Z,21,25.296680,54.692100,45,9,Žalioji 8-18h
Z,21,25.293230,54.689850,62,9,Žalioji 8-18h
Z,21,25.296970,54.692230,44,9,Žalioji 8-18h
Z,21,25.292990,54.689750,63,9,Žalioji 8-18h
Z,21,25.292860,54.689700,65,9,Žalioji 8-18h
Z,21,25.289690,54.689180,82,9,Žalioji 8-18h
Z,21,25.289790,54.689140,81,9,Žalioji 8-18h
Z,21,25.289950,54.689130,80,9,Žalioji 8-18h
Z,21,25.290210,54.689190,79,9,Žalioji 8-18h
Z,21,25.290540,54.689210,78,9,Žalioji 8-18h
Z,21,25.291070,54.689290,77,9,Žalioji 8-18h
Z,21,25.291410,54.689340,76,9,Žalioji 8-18h
Z,21,25.291710,54.689390,75,9,Žalioji 8-18h
Z,21,25.292040,54.689450,74,9,Žalioji 8-18h
Z,21,25.292300,54.689520,73,9,Žalioji 8-18h
Z,21,25.292360,54.689540,72,9,Žalioji 8-18h
Z,21,25.292460,54.689570,71,9,Žalioji 8-18h
Z,21,25.292460,54.689570,70,9,Žalioji 8-18h
Z,21,25.292630,54.689620,69,9,Žalioji 8-18h
Z,21,25.292690,54.689640,68,9,Žalioji 8-18h
Z,21,25.292810,54.689680,67,9,Žalioji 8-18h
Z,21,25.292860,54.689700,66,9,Žalioji 8-18h
Z,21,25.292860,54.689700,64,9,Žalioji 8-18h
Z,21,25.289550,54.689160,83,9,Žalioji 8-18h
Z,21,25.296970,54.692230,43,9,Žalioji 8-18h
Z,21,25.297220,54.692350,41,9,Žalioji 8-18h
Z,21,25.300550,54.694160,19,9,Žalioji 8-18h
Z,21,25.300710,54.694280,18,9,Žalioji 8-18h
Z,21,25.300960,54.694470,17,9,Žalioji 8-18h
Z,21,25.301150,54.694590,16,9,Žalioji 8-18h
Z,21,25.301150,54.694590,15,9,Žalioji 8-18h
Z,21,25.301300,54.694710,14,9,Žalioji 8-18h
Z,21,25.301330,54.694730,13,9,Žalioji 8-18h
Z,21,25.301300,54.694730,12,9,Žalioji 8-18h
Z,21,25.301370,54.694790,11,9,Žalioji 8-18h
Z,21,25.301460,54.694870,10,9,Žalioji 8-18h
Z,21,25.301390,54.694900,9,9,Žalioji 8-18h
Z,21,25.301190,54.694980,8,9,Žalioji 8-18h
Z,21,25.301160,54.694990,7,9,Žalioji 8-18h
Z,21,25.301100,54.695010,6,9,Žalioji 8-18h
Z,21,25.301060,54.695030,5,9,Žalioji 8-18h
Z,21,25.301030,54.695040,4,9,Žalioji 8-18h
Z,21,25.301000,54.695050,3,9,Žalioji 8-18h
Z,21,25.300120,54.693800,20,9,Žalioji 8-18h
Z,21,25.297040,54.692270,42,9,Žalioji 8-18h
Z,21,25.299850,54.693610,21,9,Žalioji 8-18h
Z,21,25.299640,54.693460,23,9,Žalioji 8-18h
Z,21,25.297330,54.692410,40,9,Žalioji 8-18h
Z,21,25.297420,54.692470,39,9,Žalioji 8-18h
Z,21,25.297430,54.692480,38,9,Žalioji 8-18h
Z,21,25.297490,54.692550,37,9,Žalioji 8-18h
Z,21,25.297570,54.692680,36,9,Žalioji 8-18h
Z,21,25.297600,54.692690,35,9,Žalioji 8-18h
Z,21,25.297670,54.692720,34,9,Žalioji 8-18h
Z,21,25.297680,54.692750,33,9,Žalioji 8-18h
Z,21,25.298040,54.692930,32,9,Žalioji 8-18h
Z,21,25.298550,54.693180,31,9,Žalioji 8-18h
Z,21,25.298950,54.693200,30,9,Žalioji 8-18h
Z,21,25.298980,54.693200,29,9,Žalioji 8-18h
Z,21,25.299080,54.693220,28,9,Žalioji 8-18h
Z,21,25.299180,54.693270,27,9,Žalioji 8-18h
Z,21,25.299340,54.693330,26,9,Žalioji 8-18h
Z,21,25.299470,54.693400,25,9,Žalioji 8-18h
Z,21,25.299560,54.693420,24,9,Žalioji 8-18h
Z,21,25.299740,54.693520,22,9,Žalioji 8-18h
G2,8,25.260330,54.684260,346,12,Geltonoji 8-20h
Z,21,25.289110,54.689170,84,9,Žalioji 8-18h
Z,21,25.288530,54.689200,86,9,Žalioji 8-18h
Z,21,25.288040,54.695710,145,9,Žalioji 8-18h
Z,21,25.288300,54.695020,144,9,Žalioji 8-18h
Z,21,25.288320,54.694980,143,9,Žalioji 8-18h
Z,21,25.288330,54.694930,142,9,Žalioji 8-18h
Z,21,25.288330,54.694930,141,9,Žalioji 8-18h
Z,21,25.288350,54.694910,140,9,Žalioji 8-18h
Z,21,25.288350,54.694910,139,9,Žalioji 8-18h
Z,21,25.288360,54.694890,138,9,Žalioji 8-18h
Z,21,25.288370,54.694890,137,9,Žalioji 8-18h
Z,21,25.288250,54.694870,136,9,Žalioji 8-18h
Z,21,25.288110,54.694860,135,9,Žalioji 8-18h
Z,21,25.288110,54.694850,134,9,Žalioji 8-18h
Z,21,25.288110,54.694840,133,9,Žalioji 8-18h
Z,21,25.288110,54.694830,132,9,Žalioji 8-18h
Z,21,25.288110,54.694820,131,9,Žalioji 8-18h
Z,21,25.288100,54.694820,130,9,Žalioji 8-18h
Z,21,25.288100,54.694810,129,9,Žalioji 8-18h
Z,21,25.289300,54.695820,146,9,Žalioji 8-18h
Z,21,25.288080,54.694800,128,9,Žalioji 8-18h
Z,21,25.289470,54.695080,147,9,Žalioji 8-18h
Z,21,25.291800,54.695300,149,9,Žalioji 8-18h
Z,22,25.260260,54.670080,2,9,Žalioji 8-18h
Z,22,25.260340,54.670090,1,9,Žalioji 8-18h
Z,22,25.260150,54.670050,0,9,Žalioji 8-18h
Z,21,25.299980,54.695440,163,9,Žalioji 8-18h
