"SHA1(sms_receive_source_phone)";"sms_receive_operator";"FROM_UNIXTIME(sms_receive_date)";"sms_receive_body"
"488896962cf414e4e5c160e8fe7e1237f421585a";"2";"2017-04-06 19:24:53";"Stop"
"76caed33e59846e011b935ee8a4ce6f596329a18";"2";"2017-04-06 19:24:58";"Start g"
"a039267e9de740ebb3da6c2f6b444a88435a934d";"3";"2017-04-06 19:25:19";"START R"
"012582aa27eb5b43f29ac3c912b9dfb8a5bb7b64";"1";"2017-04-06 19:25:48";"Stop"
"7c1496c25307e1e42e9d52ebdb49fde7b1939bc7";"3";"2017-04-06 19:26:13";"STOP"
"dea8912db6464b25c69de1d470b311634bb99955";"3";"2017-04-06 19:26:22";"Start g"
"787e674d3b0853e5a72768fcac7eb735877bed7c";"1";"2017-04-06 19:26:26";"Stop"
"73c80ea8627f770d6b6278c83642c9c2b668aa03";"3";"2017-04-06 19:26:31";"STOP"
"49bbbc5b60361e4ca739c48a002914fa4e8ce74d";"3";"2017-04-06 19:26:36";"Stop"
"1370f664d99af9e980cf36a3919bba725a13a44a";"1";"2017-04-06 19:27:10";"Start M"
"b2ef690a79116c7c2a1e1bce97169c13cd7fbd73";"3";"2017-04-06 19:27:19";"Stop"
"3f4451e7d068d5e3689c40146ad33d9bb49c7e52";"1";"2017-04-06 19:27:27";"Stop"
"906eba6b770f71182916a69cfef95fe9364af142";"2";"2017-04-06 19:28:14";"Start g "
"b4be66357c415981d0db79bc34379a2ca4473f2e";"3";"2017-04-06 19:28:30";"Stop"
"601ca7a2892e54c5acebc3a74a035b73b3fe1d25";"3";"2017-04-06 19:29:02";"Stop"
"1aa33fd65135f05f0caacea35f27639d4597be40";"1";"2017-04-06 19:29:07";"Stop"
"80cbae5929bb553dabcf45cd5d3fdfc07c3a6654";"3";"2017-04-06 19:29:11";"START Z"
"509f241273815db66d874049fedb10c53b31ef46";"1";"2017-04-06 19:29:14";"Stop"
"0aae291a4a367df7f8213e8942476d5985c0bf2f";"1";"2017-04-06 19:29:14";"Stop"
"b1b3e6ea756ea72d0c3e58401bfd64f1f342a6fe";"1";"2017-04-06 19:29:29";"Stop"
"1e906e7458f1ff20b72b5b402fda6d7129898aaf";"1";"2017-04-06 19:29:32";"STOP"
"ab3283afd55ede93fdcb9269e5f637433929cb21";"1";"2017-04-06 19:29:36";"STOP"
"ab82dc15e9e8d650c37e9262c9610a52f3cb3f99";"3";"2017-04-06 19:29:44";"Start g"
"f11b72f21b579b71ed85fdae65a702d5e72864ef";"1";"2017-04-06 19:29:51";"Start m"
"cebe1ad01b0edc8b13a801cb5e0aea86bd5ca764";"1";"2017-04-06 19:30:21";"Stop"
"3e3c7a290d243ed49b26098fc36db29f62cbf1f0";"1";"2017-04-06 19:30:25";"Start r"
"6631e5f6581e25b6c9ff25c93d91ccbe9c220302";"2";"2017-04-06 19:30:34";"Start R"
"830007ccd23b79135ddc7b87e2ef1ce5d756a952";"1";"2017-04-06 19:30:56";"Stop"
"2552e3125711aa7b6c2a58839ab320c426f755a3";"2";"2017-04-06 19:31:39";"start g"
"b3c658bd2ed24115bf515ebc9a4375629bc9deaa";"3";"2017-04-06 19:31:47";"Stop"
"1dbf494f17b6a8ad1d70997c2dc7f40bb63260d0";"1";"2017-04-06 19:31:52";"START M"
"6accc1055827f792dce1df34eaae8fbcc209a4db";"3";"2017-04-06 19:32:04";"Stop"
"0af2d8938b427d6dd3d40aece3042eae3effe284";"1";"2017-04-06 19:32:10";"START G"
"96c97153e654e89a3d990a947fb768ca01121632";"2";"2017-04-06 19:32:20";"Stop"
"225a5aa72a7fffeaa98d0ff11f665d2bc6a89ad3";"1";"2017-04-06 19:32:27";"Stop"
"d7e0ffde8098f7fc5177ba81c8b2bcd036f74efd";"1";"2017-04-06 19:33:08";"Stop"
"f0edd33b63d2b70b5637399f62fecb5d05c3f783";"1";"2017-04-06 19:33:30";"Stop"
"423e87ff5116eb0ab754e03daf9bd1ffe0921cc5";"1";"2017-04-06 19:34:12";"Stop"
"1a6a86f3e27267f6571909bf9f77ee78d0e00492";"1";"2017-04-06 19:34:14";"Stop"
"bfb1e5ffa4e873585e134e771ed540924d58aac7";"3";"2017-04-06 19:34:15";"STOP"
"4b974105421ec23fee50c64ef9c5f28ec6039c3e";"1";"2017-04-06 19:34:24";"Start G"
"6cfba6023928e6087536518f15d93e564db84596";"1";"2017-04-06 19:34:24";"Stop"
"e5e7fd72a6a07a7b46b8207adddadf77188e04d2";"2";"2017-04-06 19:34:40";"Start M"
"89fab98b1c34379fe9233169d807790d049a3573";"1";"2017-04-06 19:34:47";"Stop"
"d1123feb123122325402410df89655c372233fc6";"1";"2017-04-06 19:35:00";"Start R"
"ba9c34c2c0ffadcbe913398c5e790cb9981754d5";"1";"2017-04-06 19:35:03";"Stop"
"9b1fdcbc0437346f33cd5fda8583809f174c413c";"1";"2017-04-06 19:35:06";"Stop g"
"8c6502f2eee7d05393e2c9f5d9aed4fd7af2af79";"2";"2017-04-06 19:35:40";"start m"
"c558a136a5a1336f80641fe523c1ab42a8caa174";"1";"2017-04-06 19:35:41";"Start G"
"d621cbf735055fbd62c4f630dcb93dcb0dee494b";"1";"2017-04-06 19:35:52";"Start r"
"de44e43325e9b21e9e31bfc5ecce9ddc985c3345";"3";"2017-04-06 19:35:53";"Start r"
"cb4dd0b7a41c8aa30a157c6ad026ec570c1b516e";"1";"2017-04-06 19:36:04";"START R"
"f8f4db436f931805b3519e62d1690731ed92bbb5";"3";"2017-04-06 19:36:09";"Start G"
"7d0c30384cb612f86d2733a7e102ee8281bb2c87";"2";"2017-04-06 19:36:10";"Stop"
"ff644aeec5b5168266dabdbcc1ea7c41b0207423";"1";"2017-04-06 19:36:11";"Stop"
"dc6003634c59ca8ec4da03aca4ad31b169c2f11a";"3";"2017-04-06 19:36:25";"Start g"
"8245b107131a1666e8949fbbe9e617317c11dd91";"3";"2017-04-06 19:36:26";"START G "
"4018b1218b46803efea6c3dd4eaa91784fe890ab";"2";"2017-04-06 19:36:30";"Stop"
"eecafa1e9a67fee24ba491820d8220cfb9eb617f";"2";"2017-04-06 19:36:30";"STOP"
"5a680b23791314c66f756559d930aab8212a4920";"3";"2017-04-06 19:36:42";"STOP"
"5af6407abf823b9e1b2730f546e7902c2abd8f0b";"1";"2017-04-06 19:36:44";"Stop"
"c5bb74dc2cb08dac2e398eefc6ceeab1ba4e3f13";"3";"2017-04-06 19:37:06";"Stop"
"69f24d9dfd9c174ca0ccd4eca536ab3c4ce326a3";"2";"2017-04-06 19:37:10";"Stop"
"ca85b36ebdeca359cd1e877b793e1e6b18b5da36";"1";"2017-04-06 19:37:15";"STOP"
"5cca8cd83cf8ce07d1f955d13c492c2065d51838";"2";"2017-04-06 19:37:30";"Stop"
"df5f4bc02d7d9132974b3e193fd7489cbf75275d";"3";"2017-04-06 19:37:32";"Start r"
"6ee55e6b8290e4c52a30f0f505cba38996a0bd24";"2";"2017-04-06 19:37:42";"Stop"
"4b974105421ec23fee50c64ef9c5f28ec6039c3e";"1";"2017-04-06 19:37:58";"Stop"
"e880352410d27cc6a2a067edadf05c09e3fe4638";"3";"2017-04-06 19:38:09";"STOP"
"00cb116ac43c21e2f58e578e2e2ecd01c0e41122";"1";"2017-04-06 19:38:10";"Stop"
"bfd3e1f2e0992808af0efa737331a15844cc17a8";"2";"2017-04-06 19:38:16";"START M"
"00cb116ac43c21e2f58e578e2e2ecd01c0e41122";"1";"2017-04-06 19:38:18";"Start r"
"f16d70f66814e0688aee45ce0f62de07c0c6b4a1";"2";"2017-04-06 19:38:55";"Stop"
"5c1285b33cf9f9a5164be475f27915644d3550a1";"3";"2017-04-06 19:39:11";"STOP"
"dc8dca79870f8285fb7b531318ebb8a9d969a940";"1";"2017-04-06 19:39:17";"Stop"
"13191f17ed8319accd852b4bccdca5806119c62f";"2";"2017-04-06 19:39:20";"Stop"
"a7bf1f46e64eb7bd3516bccfdae54add4d91b800";"1";"2017-04-06 19:39:38";"Start R"
"bc7afd035837a654cd5234171f0161790d00e6c7";"3";"2017-04-06 19:40:22";"Stop"
"123503be7bea541c7838dab01fb4027cac100c53";"1";"2017-04-06 19:40:24";"STOP"
"9a0bface06c4f7425f082ab977032bf0c1516be6";"2";"2017-04-06 19:40:25";"Start r "
"239fb8938993cc3fb221e87ad2f42a8b97e39e66";"1";"2017-04-06 19:40:30";"STOP"
"0859dc7520e8d985a3a849a8f8eef211a1a4e029";"3";"2017-04-06 19:40:39";"Stop"
"ae6756453caf84782ad66a435f4e88ddedd9d6fb";"1";"2017-04-06 19:40:52";"STOP"
"3333522e8c63f5854f9d981aae89d2d56cecedd4";"3";"2017-04-06 19:41:32";"START R"
"a0e37a3e9ab45d78f24b99e9e4e914b01d7f8077";"2";"2017-04-06 19:41:35";"STOP"
"41c5aba6124efc5e0ff851d5764708e494bc1ade";"3";"2017-04-06 19:42:09";"Stop"
"5ddec12d26a83f4a90001caf4efe29e6fd73ac7b";"2";"2017-04-06 19:42:10";"Stop"
"0f0b3ad3ef6bd41327312fc209ccfcc8f9a6aa17";"3";"2017-04-06 19:42:15";"Stop"
"0eadd5f7c456268faec79574e9ff0ddc66c66ff4";"1";"2017-04-06 19:42:16";"Start r"
"a686fb5962a60fa9f00cb3d1d61e913373865164";"2";"2017-04-06 19:42:25";"stop"
"0f0b3ad3ef6bd41327312fc209ccfcc8f9a6aa17";"3";"2017-04-06 19:42:33";"Start g"
"018ac6d788c8e443ea473a65e4385ccee72b1be6";"1";"2017-04-06 19:42:37";"Stop"
"89a378db4e1520d09651e57896631ddb048397ec";"2";"2017-04-06 19:42:47";"stop"
"3b465c09fb5e0b85540d790e1b75194ff4f27a01";"3";"2017-04-06 19:42:50";"Stop"
"2f29e536bda25d6fb029e5291a40bb5942bbe1f4";"3";"2017-04-06 19:42:59";"STOP"
"f11b72f21b579b71ed85fdae65a702d5e72864ef";"1";"2017-04-06 19:43:15";"Stop"
"ea0611c85b8fd8bdeeab6ae7d6baf2d8d21efe69";"3";"2017-04-06 19:43:22";"Start g "
"5116e65d512a466d196d57ce554ccff47b6ab749";"3";"2017-04-06 19:43:30";"Start g"
"92e570702f11940899c207a46c3a30f546aef5c7";"1";"2017-04-06 19:43:39";"Stop"
"37f9033bb7d09e10c9dc4acbba374701e8e95551";"2";"2017-04-06 19:43:56";"Stop"
"d197670a218fe89b8e0f542028992298da29d38f";"2";"2017-04-06 19:44:11";"STOP"
"118a33b7415036843b78a22823050bb9c31b5424";"2";"2017-04-06 19:44:36";"Start G "
"83ac251176fb2230bb1698301b5bd3b4abfbdb3d";"2";"2017-04-06 19:44:51";"Start z"
"73a185efe24267e1fe3cc2ad6c712dce45885d30";"1";"2017-04-06 19:44:52";"STOP"
"a98e3707e729ca6acfe1e26278e2d3d74dc95253";"2";"2017-04-06 19:45:06";"Stop"
"83ac251176fb2230bb1698301b5bd3b4abfbdb3d";"2";"2017-04-06 19:45:31";"Stop"
"1c462938933e6e54971857bbd4d4871baa5d3e29";"2";"2017-04-06 19:45:38";"Start M"
"466dbf226ab90d40c14de8253052530c0a5c29d2";"2";"2017-04-06 19:45:51";"stop"
"33e9204ea3413b4b9018faf5f1dbd5e44fd6f00f";"1";"2017-04-06 19:46:00";"Stop"
"81792cd014cf899f177b2eb710c44c791eabbcfb";"3";"2017-04-06 19:46:00";"Start g"
"aac6b707e67b37e73c41aafd7aae5a49fea253fb";"1";"2017-04-06 19:46:06";"STOP"
"f8f4db436f931805b3519e62d1690731ed92bbb5";"3";"2017-04-06 19:46:13";"Stop"
"50d135c69466eea0e93244ea4d450b506f5a54df";"1";"2017-04-06 19:46:13";"STOP"
"de02e5e98e74943c2bcfe2b56cd6421e7d2a8b8c";"2";"2017-04-06 19:46:16";"Stop"
"31005b3c2f8666b4351dcdea2992b2a5d9e5376e";"3";"2017-04-06 19:46:34";"Stop z"
"509f241273815db66d874049fedb10c53b31ef46";"1";"2017-04-06 19:46:57";"Start G"
"4e0ff86277f0f0ba6af4763a98d8cfd1d07783c1";"3";"2017-04-06 19:47:20";"Stop"
"5576b32cfbbd91b7ee1906b588c5bac943ecb7d0";"3";"2017-04-06 19:47:22";"start r"
"4ce15f233590caa58b29298a00efdad1f2ff3f7d";"3";"2017-04-06 19:48:18";"Stop"
"d20347a1a3fa2ef072039c34da8006d85fba3118";"3";"2017-04-06 19:48:24";"start G VN"
"b99c232965a7ac747744440539bcc81fd1eced20";"1";"2017-04-06 19:48:40";"START M"
"f64bc00b4794acbe09af83d7e7b759d784fc1b20";"1";"2017-04-06 19:48:46";"Stop"
"e17b12c1a8f5315d5d2a556adf216aff8c8ce7f2";"3";"2017-04-06 19:48:46";"Stop"
"3bb79c65077e7e925787a894e56771098399ee78";"3";"2017-04-06 19:48:56";"START M "
"0380f7cacf36648605f7993c2b48e1b895844b33";"3";"2017-04-06 19:49:02";"Stop"
"6cefc6286923354ea298c2d89bdb5d726dddaf61";"1";"2017-04-06 19:49:03";"Stop g"
"ea0611c85b8fd8bdeeab6ae7d6baf2d8d21efe69";"3";"2017-04-06 19:49:11";"Stop"
"4fc5dc2c0dae67b4dc351e32514fb5fba1558b31";"1";"2017-04-06 19:49:34";"Stop"
"349f93cf66fb4624502e4ec290804d91cee5e807";"2";"2017-04-06 19:49:36";"Start g "
"869fd408faff445b5c0edf7e82eadca7b5fbc999";"1";"2017-04-06 19:49:49";"Start r"
"c3d66b8814620a6e89a769b2185d0ddf12d05240";"2";"2017-04-06 19:50:11";"Stop"
"4f4837b0cb83852356b9b289a00353513bdbab63";"2";"2017-04-06 19:50:11";"Stop"
"cb4dd0b7a41c8aa30a157c6ad026ec570c1b516e";"1";"2017-04-06 19:50:22";"STOP"
"c51ee520459b4d7bb9193ba7288e4e8e7f3752d1";"3";"2017-04-06 19:50:30";"Stop"
"2552e3125711aa7b6c2a58839ab320c426f755a3";"2";"2017-04-06 19:50:37";"stop"
"e7ddb9b154e76d145bc4930cc5700e0df5065c26";"3";"2017-04-06 19:50:56";"STOP"
"7c5d70f83463c20598d92a4b069476312a55d70a";"3";"2017-04-06 19:50:59";"START R"
"2fa08f5dd739bf208f719fea62381fb72e8b06a8";"3";"2017-04-06 19:51:02";"Stop"
"c1940d0d84cf1958390886d114b1d58808aaa527";"1";"2017-04-06 19:51:10";"Stop"
"97284f80422e2ab8b10a4c080a75f12925f65841";"2";"2017-04-06 19:51:17";"Start R"
"3da965a42cbfa5eb09ccbd71ee5ad3d4d41a3ea8";"3";"2017-04-06 19:51:32";"Stop"
"b773f918e859236afcbabeb34d42cc18e4cee629";"1";"2017-04-06 19:51:51";"Stop"
"92acb072089d0be904d84180e354b059aaab31ea";"1";"2017-04-06 19:52:20";"STOP"
"830007ccd23b79135ddc7b87e2ef1ce5d756a952";"1";"2017-04-06 19:52:35";"Start m"
"344fafd45b08d24eaab1060a3a9e90e209b9b9ef";"1";"2017-04-06 19:52:41";"Stop"
"deea733beae6710d75668dcd2e81e92b9066d2cc";"1";"2017-04-06 19:53:02";"STOP"
"e33a8431cbbdb7d24cb97a188adbf31f41212343";"3";"2017-04-06 19:53:03";"Stop"
"06f64bb0840b33099e14dcea08ec836d7609c3bf";"1";"2017-04-06 19:53:10";"Stop"
"fcb43113aa0a52688de39c4afe7bf48fa39f6c46";"2";"2017-04-06 19:53:21";"stop"
"1e8394b8349fd5de08bb42156e43dc503a767183";"3";"2017-04-06 19:53:23";"Stop"
"7c941782595826e2fa36a0a90605061976d44677";"1";"2017-04-06 19:53:27";"STOP"
"79b304a53a996a9590565730b396380b39abb9d0";"1";"2017-04-06 19:53:38";"Start z"
"be6a4f829efd397eabd4776c57765010acd3b313";"1";"2017-04-06 19:53:43";"Start R"
"8200f2aaca0091711c89c2b1627e350fd02509f8";"1";"2017-04-06 19:53:47";"Stop"
"555378930983b1c8bece3b6af1099c379ec0a463";"1";"2017-04-06 19:54:12";"Stop"
"2d13ba087a17f39623b7a8520e5facfdbb325ee0";"2";"2017-04-06 19:54:13";"Stop"
"6b14dcc94130da8ac99362aa3e04a6e25f18f613";"3";"2017-04-06 19:54:18";"Stop"
"34665d91ffbe2f2e9109ce8296279ff33881be76";"3";"2017-04-06 19:54:58";"Stop"
"b71c531d74f70cc3ffb634e8ab4a789d04686253";"1";"2017-04-06 19:55:26";"Stop"
"df5f4bc02d7d9132974b3e193fd7489cbf75275d";"3";"2017-04-06 19:55:30";"Stop"
"093e8c74a73c3e321f811a903c2164711f1c0d9e";"2";"2017-04-06 19:56:28";"Start m"
"bac200865503021ff5741c0527a5ae1d5590065c";"3";"2017-04-06 19:57:14";"Start g"
"75dbb317f3ee6bc1def3189bf064bfd458d6a2b6";"1";"2017-04-06 19:57:22";"Stop"
"e71766185c2d66be62dcb2260b2f5b07bd1c0c31";"3";"2017-04-06 19:57:22";"Stop"
"dfe15ad8b3d3d321fea215f3673fbd18d1f346a6";"2";"2017-04-06 19:57:22";"Start  R"
"7f3423f75ea05321486d3d5ff10d235beabe2635";"1";"2017-04-06 19:57:39";"Stop"
"e6d166b18668c8cca117f817236be4881eb618da";"1";"2017-04-06 19:57:59";"Stop"
"e55a5b779d45e895ca98f70fff5b273dcaeb5e3b";"1";"2017-04-06 19:58:04";"Start m"
"3f1261eaade9f6e73ab4ba794b391de54e5b7121";"2";"2017-04-06 19:58:34";"STOP"
"1d5d11559c6b8eeb895acd43069c2ddfc0a8431b";"1";"2017-04-06 19:58:47";"Stop"
"8309304dc6dbd125b5b15982ad143a56a2bd226d";"3";"2017-04-06 19:59:12";"Stop"
"6aef98396b829c3128cff5b9206d924f6a2edb7d";"1";"2017-04-06 19:59:38";"Stop"
"9a5c5623d39190b95cee58e30cf153d2a4415ebc";"1";"2017-04-06 19:59:39";"Stop"
"ad87554a928504fb4d60336a3278a4711f78a5a8";"1";"2017-04-06 19:59:58";"Start"
"3cc7cfc74578a378660221157e050e68bd71d908";"1";"2017-04-06 20:00:05";"Stop"
"e91f5a14d995f8964267f24f3a2b7c305018aa0a";"2";"2017-04-06 20:00:57";"Stop"
"7ad08e45a86fdeaec507d63d887753cf5423114a";"2";"2017-04-06 20:01:23";"STOP"
"a6961dbb62ca695a2693756ee7431768e9d8f1a8";"3";"2017-04-06 20:01:31";"STOP"
"64422df23ff96ff501d0600b658b36b93a52b20c";"1";"2017-04-06 20:01:38";"STOP"
"0ded24588e1e7b16f96955762763f9aaf92724bb";"1";"2017-04-06 20:01:46";"Stop"
"35866ab649694169d61d7220dc6e403ef202144c";"3";"2017-04-06 20:01:48";"Start r"
"9623ebf346e4a949df2d39c1691d764a57d37c9d";"1";"2017-04-06 20:02:05";"Stop"
"025e9f9e71fe45238f84d75ff967ea5d0330be2b";"1";"2017-04-06 20:02:21";"START R"
"0368b4784f769bae8bf638bb708ab12c519fbf1a";"1";"2017-04-06 20:02:54";"Start G"
"f7e6140cc2057a7b9ef35bd67b1da60c09a6c11a";"3";"2017-04-06 20:03:00";"STOP"
"4a692d3f1697aea235ae7909d41254970c25a43b";"2";"2017-04-06 20:03:04";"Start R"
"c86b85184be65b783fc8f340dce240cbfc311591";"2";"2017-04-06 20:03:18";"Stop"
"ae603d214e684e4109c0fdce945d822411cf6c23";"1";"2017-04-06 20:03:27";"Stop G"
"136c8e8ef355ccca3d709efaab691075300a0630";"1";"2017-04-06 20:03:29";"Stop"
"0368b4784f769bae8bf638bb708ab12c519fbf1a";"1";"2017-04-06 20:03:35";"Stop"
"0cbd161a9bd4e38c46cc32cfeb89125170b117d8";"3";"2017-04-06 20:03:40";"STOP"
"b5855438f9721bdcaa20d2f8475d38888ad7bdad";"1";"2017-04-06 20:04:12";"STOP"
"44a447d81c850beb2bc02f0475557f826579be9c";"3";"2017-04-06 20:04:20";"Start R"
"a4518f626c61909b5b91771e8a4a25321acae528";"1";"2017-04-06 20:04:53";"STOP"
"4b47d0fd09d8295068b985e92e650f6b4253a25d";"3";"2017-04-06 20:04:57";"STOP"
"b9899e7fd57460b51b3c8a2e7f361c4093e99409";"1";"2017-04-06 20:04:58";"START M"
"d024dcc673943a24319605e524f816096192aed7";"2";"2017-04-06 20:05:27";"Stop"
"2c54eeb21a5b2bcf94d77c5492542a28fabf43e7";"1";"2017-04-06 20:05:44";"START R"
"501f686a1f61502427ce08b4ead22eda6657048d";"1";"2017-04-06 20:05:54";"Start m"
"d17447b7683b9626962ddb0994e552843c04bfd8";"1";"2017-04-06 20:06:21";"START R"
"a6f18c11f2140be2a3651297e5670e56501928c5";"1";"2017-04-06 20:06:47";"Stop"
"bb4294b10598aa550784f7f64e82ba24c92eaf9f";"3";"2017-04-06 20:06:56";"Stop"
"04d20b3d4cc298a5a9e099e532621bb043b38dfe";"2";"2017-04-06 20:06:58";"Stop"
"e74978fe65f4a833c9341013a21b89fdcf322332";"1";"2017-04-06 20:07:00";"STOP"
"4fce2ab650f524bcb9b63acdbd76bc00f939930b";"3";"2017-04-06 20:07:07";"Stop"
"ab6682a4fc8421fe4691c88c6c09aa95779fd270";"1";"2017-04-06 20:07:15";"START M"
"e5f65d2f1341ad51d36ef7a24489b86558237918";"2";"2017-04-06 20:07:18";"Start R"
"b4cfabe9224e8396326bd51f5d16679058c4c5f4";"2";"2017-04-06 20:08:33";"Stop"
"029d586330a3a4e1d26ec0ebf19bf37f337c5431";"1";"2017-04-06 20:08:38";"Stop"
"67817e02e61d20cb2900774ab7701e84ba2d9be8";"1";"2017-04-06 20:08:59";"Stop"
"b4cfabe9224e8396326bd51f5d16679058c4c5f4";"2";"2017-04-06 20:09:03";"Stop"
"e04b5fbf11090c6c9882d59d1de7b998620f629e";"2";"2017-04-06 20:09:13";"STOP"
"b3a1d6bbd89ab19c50eda54f3d4ca09319abbb54";"3";"2017-04-06 20:09:43";"STOP"
"b0e3b586661d76ec890fcf34628ac02f20dc7f16";"1";"2017-04-06 20:09:45";"STOP"
"bd37e41a3129825f82a91ede8fc6748209e14551";"2";"2017-04-06 20:10:43";"Stop"
"55aaee85d1f17b16f55f55d4787af4ce6ebd51ad";"3";"2017-04-06 20:11:01";"stop"
"939dce254e885660203359684a6f0097afe1340a";"1";"2017-04-06 20:11:07";"Stop"
"d9b77d9dc842825a344aeb649e9a29e9cc657dad";"1";"2017-04-06 20:11:39";"Stop"
"dfe15ad8b3d3d321fea215f3673fbd18d1f346a6";"2";"2017-04-06 20:11:58";"Stop"
"dfe15ad8b3d3d321fea215f3673fbd18d1f346a6";"2";"2017-04-06 20:12:08";"Start  R"
"7ad08e45a86fdeaec507d63d887753cf5423114a";"2";"2017-04-06 20:12:28";"Start r"
"bfd3e1f2e0992808af0efa737331a15844cc17a8";"2";"2017-04-06 20:12:28";"STOP"
"212450256dcf9f976014e720753712814c97fc7f";"2";"2017-04-06 20:12:28";"Stop"
"3f4d88745cb0358b18752fbe05e2fd7ffaba787f";"1";"2017-04-06 20:12:30";"Start R"
"fff451544766fac6eb7d2de72a650dadfcfc4b53";"2";"2017-04-06 20:12:53";"STOP"
"e1df4732d44c016679b9e9802e7031744998ee21";"3";"2017-04-06 20:13:02";"stop"
"512df38edc338d9c5cd88afe0234eefc44c17368";"2";"2017-04-06 20:13:05";"START M"
"ab82dc15e9e8d650c37e9262c9610a52f3cb3f99";"3";"2017-04-06 20:13:26";"Stop"
"38d6e5c34e4338ff61103e69c12ded8041d93792";"1";"2017-04-06 20:13:30";"Start M "
"609b78f58fe8a532efb65e3d7dad57914319f471";"1";"2017-04-06 20:13:35";"Start m"
"76caed33e59846e011b935ee8a4ce6f596329a18";"2";"2017-04-06 20:14:23";"Stop"
"2e9671b899404ce52bd0cf8a44620a2c203c6c01";"2";"2017-04-06 20:14:23";"Stop"
"9c5b77a426034808a817f03bd5a491e209854498";"1";"2017-04-06 20:14:26";"STOP"
"856618a9e9c6ef9cd5f1a7fa07ab26f07e8480f0";"1";"2017-04-06 20:14:38";"START M"
"a33be5f35b07a9e7d5aef65d3e7da836b94de867";"1";"2017-04-06 20:15:52";"Start r"
"018170dc196355425d4934b04a2065ee1f4353fb";"1";"2017-04-06 20:17:08";"Start M"
"6d5735c0babd242a731cf753f68f67d5782a8ef0";"1";"2017-04-06 20:17:39";"Stop"
"0ab70f3bbfeb4af799e360468874e71689cd68ec";"1";"2017-04-06 20:17:39";"Stop"
"0f2abe11407700d108339f8547a949c7bba947e6";"2";"2017-04-06 20:18:00";"STOP R"
"09f2d67d72c7ab389aef8816cbd4932aca96c696";"2";"2017-04-06 20:18:00";"Stop"
"def33e18dece12a40e48542c44b5bab70477922d";"1";"2017-04-06 20:18:13";"STOP"
"80cbae5929bb553dabcf45cd5d3fdfc07c3a6654";"3";"2017-04-06 20:18:45";"STOP"
"80cbae5929bb553dabcf45cd5d3fdfc07c3a6654";"3";"2017-04-06 20:18:53";"START Z"
"67986d0cb8f849f4b8959d1241e9e5ebabcc9a13";"3";"2017-04-06 20:19:37";"Stop"
"251410bc12c39c6bcb7fcfa8e8f7143de5366a35";"3";"2017-04-06 20:19:47";"Stop"
"070f9c52ab850fa68b18585c0eb10e2f66ec8b15";"1";"2017-04-06 20:20:04";"START M"
"d822dba8fafdf7d2130d5c169bd90c3a0a050eec";"3";"2017-04-06 20:20:17";"Stop G"
"a6cc57f96d1f8acbd4ec985f85064168e0a30a43";"3";"2017-04-06 20:20:24";"Stop"
"d4a9068ed3c2ae227e7e4cc4b5c56d66b7f1728b";"2";"2017-04-06 20:20:49";"Start M"
"6f6ad68a3c8a950766776200f598516bf3d64c26";"2";"2017-04-06 20:20:54";"Stop"
"8942ddb73218d3ab031f351630dbfbb3b25a573c";"3";"2017-04-06 20:21:10";"STOP"
"daad337c19e9ffb87182b7df1dcd1c3b7aa42b54";"2";"2017-04-06 20:21:49";"STOP"
"7b8bdfc95a3f5921e2f14ab9f58970a7fe5dba44";"2";"2017-04-06 20:24:00";"START G"
"2630040c2732d505c30be5a1534f24de72f262ae";"3";"2017-04-06 20:24:12";"Start R"
"846a70fe5f3a2a30833a5f64ed254dcb2917215c";"3";"2017-04-06 20:24:14";"Start m"
"fd32ae2c0227e04f3dc930eb2856dd05c574a34d";"3";"2017-04-06 20:25:00";"Stop"
"9b6774324cf64c9e2266ee441559d4bbd9dcd77c";"2";"2017-04-06 20:25:16";"START R"
"e15adaa2da546d0cb15bbf523cfbac1c26fc024e";"1";"2017-04-06 20:25:47";"STOP"
"fd32ae2c0227e04f3dc930eb2856dd05c574a34d";"3";"2017-04-06 20:26:26";"Stop"
"6c25da8549bb5b8581f46835df29dd4d6af623ef";"3";"2017-04-06 20:26:38";"Stop"
"5178c4734e3ea17a7d46a9ce78a68fbaaa68fae8";"1";"2017-04-06 20:26:39";"Stop"
"f90c827564f0f51f1634047ed712a5a863ed7057";"1";"2017-04-06 20:27:05";"Stop"
"fddc26c22564481aaa5b43f434c5913079d5c7d4";"3";"2017-04-06 20:27:23";"Stop"
"f90c827564f0f51f1634047ed712a5a863ed7057";"1";"2017-04-06 20:27:53";"STOP"
"a1679ba812232f538b2ef23bf1723a61af2dde55";"1";"2017-04-06 20:29:20";"Stop"
"71aa6d091b1ab751af2e59f972b4fe6781e625b7";"2";"2017-04-06 20:29:26";"Stop"
"d2d1a5211479b761157decccd1b054022bfcde73";"2";"2017-04-06 20:29:26";"Stop"
"ef160d8d5471dc3c4c7662220a95bf7994903249";"2";"2017-04-06 20:29:45";"STOP"
"4259c6903aab8ee7fc0a9b5250b63ff32be279a9";"1";"2017-04-06 20:30:00";"Stop"
"8c6502f2eee7d05393e2c9f5d9aed4fd7af2af79";"2";"2017-04-06 20:30:05";"stop"
"74f84141cf318b46adf3ef91a78e96df3caad160";"3";"2017-04-06 20:30:06";"Stop"
"4f359486b4513805f1f3d3ae265472d21ba8bc31";"1";"2017-04-06 20:30:06";"Start m"
